loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy,risk_segment,pca_1,pca_2
LN107702,CUST27702,32,Female,Central,Self-Employed,Business,50000.0,48,12.76,244200.0,2026-04-10,2008-01-31,589,0,8,64.75,1,3403.02,1335.43,EMP1036,0,0,Fully Paid,218,0.0656,0.2048,Fair,Good,0,0.3525,0.0446599999999999,Moderate-Risk,1.8421717727685736,0.48302711100140006
LN107703,CUST27703,50,Male,North,Business Owner,Auto,50000.0,120,9.9,198400.0,2023-07-07,2011-04-04,663,1,8,50.19,1,5827.64,657.99,EMP1075,0,0,Fully Paid,147,0.0398,0.252,Fair,Good,0,0.4981,0.03465,Moderate-Risk,0.744160668647286,0.5426086950538881
LN107704,CUST27704,31,Female,East,Salaried,Credit Card Refinance,50000.0,36,18.86,523500.0,2025-12-06,2013-10-29,686,1,5,50.07,0,1855.05,1829.26,EMP1057,0,0,Current,145,0.0419,0.0955,Good,Good,0,0.4992999999999999,0.0660099999999999,Moderate-Risk,0.6722850028908233,-0.48692105214387416
LN107705,CUST27705,36,Male,West,Salaried,Education,50000.0,36,10.17,574800.0,2022-08-03,2020-07-12,728,1,5,75.13,1,225.22,1617.35,EMP1015,0,0,Current,25,0.0338,0.087,Good,Good,0,0.2487,0.0355949999999999,Moderate-Risk,2.4209918346181696,-0.8828463760450921
LN107706,CUST27706,57,Male,East,Salaried,Personal,50000.0,36,7.62,217300.0,2021-10-18,2012-10-19,706,0,7,64.93,1,2748.16,1558.07,EMP1054,0,0,Current,108,0.086,0.2301,Good,Good,0,0.3506999999999999,0.02667,Moderate-Risk,1.8721805610810622,0.8336114564779639
LN107707,CUST27707,39,Male,North,Salaried,Business,50000.0,120,9.87,331300.0,2021-12-22,2017-04-11,677,0,6,21.78,0,1549.11,657.16,EMP1048,0,0,Current,56,0.0238,0.1509,Good,Good,0,0.7822,0.034545,Low-Risk,-1.298472569853577,-0.21702565048309744
LN107708,CUST27708,32,Male,Central,Self-Employed,Business,83100.0,48,9.71,707300.0,2024-05-05,2007-12-29,659,0,3,14.67,2,2563.8,2096.08,EMP1035,0,0,Current,196,0.0356,0.1175,Fair,Good,0,0.8533,0.033985,Low-Risk,-1.7501658185917957,-0.2763578011357335
LN107709,CUST27709,30,Female,South,Retired,Business,50000.0,24,14.97,1049700.0,2022-12-18,2015-08-01,674,0,3,47.4,2,2767.27,2423.62,EMP1074,0,0,Current,89,0.0277,0.0476,Good,Good,0,0.526,0.052395,Moderate-Risk,0.5529135038230102,-0.9902216113401957
LN107710,CUST27710,43,Female,South,Self-Employed,Credit Card Refinance,50000.0,84,11.14,463400.0,2025-08-30,2017-01-04,728,0,3,48.89,0,3813.61,859.81,EMP1053,0,0,Current,104,0.0223,0.1079,Good,Good,0,0.5111,0.03899,Moderate-Risk,0.6089819805681139,-0.681448534175984
LN107711,CUST27711,25,Female,East,Retired,Home,84200.0,24,11.82,456300.0,2026-01-19,2012-11-21,626,1,1,71.83,0,1399.97,3956.51,EMP1093,0,0,Fully Paid,158,0.1041,0.1845,Fair,Good,0,0.2817,0.04137,Moderate-Risk,2.261170820001551,0.6779964486910165
LN107712,CUST27712,37,Female,East,Salaried,Home,50000.0,12,11.7,345200.0,2022-06-09,2007-10-26,664,1,8,45.18,3,493.48,4435.43,EMP1026,0,0,Current,175,0.1542,0.1448,Fair,Good,0,0.5482,0.0409499999999999,Watch-list,0.49449581473965853,1.122460136246149
LN107713,CUST27713,43,Male,West,Business Owner,Business,50000.0,36,15.23,1002500.0,2023-01-18,2007-01-19,664,0,4,50.97,3,2082.14,1738.9,EMP1033,0,0,Current,192,0.0208,0.0499,Fair,Good,0,0.4902999999999999,0.0533049999999999,Moderate-Risk,0.8337833311766369,-1.058158049877019
LN107714,CUST27714,54,Male,South,Salaried,Credit Card Refinance,50000.0,24,10.47,600600.0,2022-01-08,2017-09-14,544,0,6,80.41,0,7608.08,2318.11,EMP1053,0,0,Default,52,0.0463,0.0833,Poor,Bad,1,0.1959,0.036645,Moderate-Risk,2.8129395667947032,-0.7637562711800772
LN107715,CUST27715,47,Female,South,Salaried,Auto,50000.0,60,10.84,278600.0,2021-12-26,2016-01-02,552,0,5,61.89,2,2169.77,1083.14,EMP1027,0,0,Fully Paid,72,0.0467,0.1795,Poor,Good,0,0.3811,0.0379399999999999,Moderate-Risk,1.625912433885445,0.07786947463999212
LN107716,CUST27716,32,Male,East,Self-Employed,Home,107200.0,48,9.3,680200.0,2024-09-25,2021-12-25,583,2,1,39.38,0,8142.14,2682.97,EMP1030,0,0,Current,33,0.0473,0.1576,Fair,Good,0,0.6062,0.03255,Watch-list,-0.18466365308728813,-0.06740197780501127
LN107717,CUST27717,52,Female,South,Salaried,Auto,50000.0,84,10.15,300900.0,2024-11-14,2007-08-12,666,0,1,49.46,1,882.87,833.94,EMP1019,0,0,Current,207,0.0333,0.1662,Fair,Good,0,0.5054000000000001,0.035525,Moderate-Risk,0.7086179791294785,-0.1282201517105755
LN107718,CUST27718,36,Male,Central,Salaried,Auto,50000.0,48,13.18,262100.0,2024-04-10,2017-04-15,712,0,3,41.43,2,992.27,1345.85,EMP1014,0,0,Fully Paid,84,0.0616,0.1908,Good,Good,0,0.5857,0.04613,Low-Risk,0.23403893551543226,0.47006255873906944
LN107719,CUST27719,26,Male,Central,Self-Employed,Business,50000.0,48,13.83,345900.0,2023-03-11,2019-10-19,639,1,5,36.99,0,8434.25,1362.06,EMP1039,0,0,Current,41,0.0473,0.1446,Fair,Good,0,0.6301,0.048405,Watch-list,-0.25769704801034543,-0.057088481924375024
LN107720,CUST27720,38,Female,South,Salaried,Home,50000.0,48,16.94,275600.0,2026-05-24,2019-06-26,574,1,3,17.3,1,1176.15,1441.2,EMP1013,0,0,Current,83,0.0628,0.1814,Poor,Good,0,0.827,0.05929,Watch-list,-1.57630749151663,0.5497850470970468
LN107721,CUST27721,55,Male,North,Self-Employed,Home,50000.0,48,11.17,269000.0,2023-10-29,2021-09-28,741,1,5,59.17,0,189.35,1296.41,EMP1065,0,0,Current,25,0.0578,0.1859,Very Good,Good,0,0.4083,0.039095,Moderate-Risk,1.342719161881269,0.21593608952861004
LN107722,CUST27722,41,Male,Central,Salaried,Business,87800.0,12,10.66,204900.0,2026-04-28,2009-06-10,698,0,8,70.02,2,2311.3,7745.99,EMP1012,1,0,Fully Paid,203,0.4536,0.4285,Good,Good,0,0.2998,0.0373099999999999,Distressed,2.6854911761556983,6.536509440433365
LN107723,CUST27723,40,Male,North,Self-Employed,Home,50000.0,60,12.77,301300.0,2024-03-26,2017-10-14,665,0,5,28.66,1,1506.09,1131.78,EMP1053,0,0,Fully Paid,77,0.0451,0.1659,Fair,Good,0,0.7134,0.044695,Low-Risk,-0.7384626537073405,0.14971856239049805
LN107724,CUST27724,58,Female,South,Salaried,Business,50000.0,240,10.0,330000.0,2026-01-07,2018-05-17,695,0,4,64.19,0,3098.06,482.51,EMP1067,0,0,Current,92,0.0175,0.1515,Good,Good,0,0.3581,0.0349999999999999,Moderate-Risk,1.700959254047947,-0.5079119043089131
LN107725,CUST27725,24,Male,North,Salaried,Auto,50000.0,48,9.45,210400.0,2023-09-10,2004-11-02,611,1,6,50.41,0,3380.98,1254.96,EMP1061,0,0,Current,226,0.0716,0.2376,Fair,Good,0,0.4959,0.0330749999999999,Moderate-Risk,0.7339539194391105,0.7834346159017206
LN107726,CUST27726,25,Male,North,Salaried,Education,73700.0,48,12.54,595500.0,2024-11-22,2020-04-19,747,0,4,66.13,1,595.3,1960.4,EMP1109,0,0,Fully Paid,55,0.0395,0.1238,Very Good,Good,0,0.3387,0.0438899999999999,Moderate-Risk,1.894921756318619,-0.4302009165662414
LN107727,CUST27727,22,Male,West,Self-Employed,Home,56500.0,12,10.25,167500.0,2024-02-05,2019-03-24,700,0,4,24.97,2,4643.33,4973.82,EMP1031,0,0,Current,58,0.3563,0.3373,Good,Good,0,0.7503,0.035875,Distressed,-0.633085940075111,4.978594626725736
LN107728,CUST27728,44,Male,East,Self-Employed,Auto,50000.0,120,10.57,358700.0,2021-10-10,2010-02-19,670,1,4,23.05,0,1371.98,676.64,EMP1059,0,0,Current,140,0.0226,0.1394,Fair,Good,0,0.7695,0.036995,Watch-list,-1.2813035624274194,-0.34822038629923857
LN107729,CUST27729,41,Male,Central,Salaried,Personal,50000.0,180,13.44,636500.0,2024-10-06,2005-04-22,657,1,2,21.99,0,3051.43,647.17,EMP1082,0,0,Current,233,0.0122,0.0786,Fair,Good,0,0.7801,0.0470399999999999,Watch-list,-1.3840929604482137,-0.8753986938898687
LN107730,CUST27730,56,Male,South,Salaried,Business,73100.0,120,12.49,824600.0,2022-12-06,2004-10-27,684,0,5,28.13,2,534.7,1069.58,EMP1088,0,0,Default,217,0.0156,0.0886,Good,Bad,1,0.7187,0.043715,Low-Risk,-0.8099288118492565,-0.7546550423801173
LN107731,CUST27731,42,Female,East,Salaried,Personal,50000.0,24,17.9,322500.0,2023-02-08,2010-11-07,711,0,2,71.77,0,749.24,2493.79,EMP1115,1,0,Current,147,0.0928,0.155,Good,Good,0,0.2823,0.06265,Moderate-Risk,2.3481278020309024,0.44430151401697077
LN107732,CUST27732,35,Female,Central,Self-Employed,Home,50000.0,180,14.45,772500.0,2022-03-16,2005-10-14,566,1,4,21.1,0,386.58,681.06,EMP1065,0,0,Fully Paid,197,0.0106,0.0647,Poor,Good,0,0.7889999999999999,0.0505749999999999,Watch-list,-1.4636794203280876,-0.9778057249818853
LN107733,CUST27733,40,Male,West,Salaried,Business,50000.0,12,9.04,361500.0,2024-10-18,2014-07-17,629,0,5,60.36,1,4350.52,4373.5,EMP1047,0,0,Charged Off,123,0.1452,0.1383,Fair,Bad,1,0.3964,0.0316399999999999,Moderate-Risk,1.5403253687937457,0.8718607025348242
LN107734,CUST27734,41,Female,West,Salaried,Home,67500.0,48,10.22,1529300.0,2026-02-22,2016-11-22,658,0,4,4.34,0,1318.17,1719.11,EMP1030,0,0,Current,111,0.0135,0.0441,Fair,Good,0,0.9566,0.03577,Low-Risk,-2.602247065508544,-1.031964727038411
LN107735,CUST27735,21,Male,North,Self-Employed,Credit Card Refinance,50000.0,48,7.11,198200.0,2021-09-17,2013-02-09,655,0,3,23.33,2,2063.31,1199.87,EMP1051,0,0,Current,103,0.0726,0.2523,Fair,Good,0,0.7667,0.0248849999999999,Low-Risk,-1.047273886164498,1.069045525005983
LN107736,CUST27736,69,Male,West,Business Owner,Home,50000.0,120,8.39,254300.0,2024-08-29,2015-01-12,633,0,5,18.05,2,3003.32,616.99,EMP1068,0,0,Current,116,0.0291,0.1966,Fair,Good,0,0.8195,0.029365,Low-Risk,-1.482681524293757,0.20252382632999164
LN107737,CUST27737,45,Male,South,Salaried,Personal,50000.0,84,15.54,483400.0,2025-06-24,2011-01-22,730,0,6,50.24,0,3441.56,980.05,EMP1061,0,0,Fully Paid,173,0.0243,0.1034,Good,Good,0,0.4975999999999999,0.0543899999999999,Moderate-Risk,0.7299617149555649,-0.6405446912483929
LN107738,CUST27738,42,Male,East,Salaried,Home,50000.0,84,10.61,221100.0,2021-12-27,2005-05-24,635,0,7,35.44,1,850.18,845.9,EMP1039,0,0,Current,199,0.0459,0.2261,Fair,Good,0,0.6456,0.0371349999999999,Low-Risk,-0.24101864373493095,0.5423117837839028
LN107739,CUST27739,46,Male,East,Self-Employed,Personal,69700.0,120,7.06,299700.0,2025-06-29,2013-07-23,610,1,1,63.32,0,3555.28,811.43,EMP1081,0,0,Current,143,0.0325,0.2326,Fair,Good,0,0.3668,0.0247099999999999,Moderate-Risk,1.5992518760725862,0.1987638522293737
LN107740,CUST27740,47,Male,East,Self-Employed,Personal,50000.0,48,6.5,567600.0,2023-11-09,2006-05-11,649,0,1,64.95,1,5498.21,1185.75,EMP1020,0,0,Fully Paid,210,0.0251,0.0881,Fair,Good,0,0.3504999999999999,0.02275,Moderate-Risk,1.7293092816203894,-0.9335784032548627
LN107741,CUST27741,38,Female,West,Salaried,Personal,50000.0,84,6.79,491500.0,2022-10-03,2009-08-18,777,0,6,33.4,3,3770.79,749.51,EMP1028,0,0,Current,157,0.0183,0.1017,Very Good,Good,0,0.666,0.0237649999999999,Low-Risk,-0.415262096714577,-0.7222139493491806
LN107742,CUST27742,33,Male,West,Salaried,Home,56100.0,12,8.93,434000.0,2022-11-16,2006-08-21,680,0,5,54.66,0,1613.85,4904.21,EMP1070,0,0,Fully Paid,195,0.1356,0.1293,Good,Good,0,0.4534,0.031255,Moderate-Risk,1.0988171418728856,0.7140439591161292
LN107743,CUST27743,46,Female,North,Salaried,Business,50000.0,48,11.51,436500.0,2026-04-10,2012-03-07,648,1,3,43.79,0,1690.52,1304.69,EMP1048,0,0,Fully Paid,169,0.0359,0.1145,Fair,Good,0,0.5621,0.0402849999999999,Watch-list,0.18476239168740122,-0.47848148835223037
LN107744,CUST27744,44,Male,South,Self-Employed,Business,50000.0,12,10.23,150000.0,2025-06-08,2009-09-29,658,0,4,17.19,1,2017.36,4401.14,EMP1007,0,0,Fully Paid,188,0.3521,0.3333,Fair,Good,0,0.8281,0.035805,Distressed,-1.2278156620836849,4.933087050941756
LN107745,CUST27745,31,Male,West,Self-Employed,Personal,50000.0,180,13.74,480100.0,2022-02-10,2020-10-01,566,0,6,9.65,0,1769.08,657.16,EMP1079,0,0,Current,16,0.0164,0.1041,Poor,Good,0,0.9035,0.0480899999999999,Low-Risk,-2.1826422023013485,-0.5325376922752808
LN107746,CUST27746,55,Male,South,Salaried,Personal,50000.0,180,8.51,311800.0,2023-09-26,2006-04-09,667,0,8,79.64,0,3491.67,492.66,EMP1078,0,0,Fully Paid,210,0.019,0.1604,Fair,Good,0,0.2036,0.0297849999999999,Moderate-Risk,2.787377225984555,-0.5259827317030512
LN107747,CUST27747,43,Male,South,Salaried,Education,50000.0,12,15.42,361000.0,2023-02-01,2005-04-08,695,1,8,27.74,0,3212.15,4522.83,EMP1039,0,0,Fully Paid,214,0.1503,0.1385,Good,Good,0,0.7226,0.05397,Watch-list,-0.8164940962680385,1.14507400640081
LN107748,CUST27748,48,Female,North,Salaried,Home,73200.0,48,11.06,184500.0,2024-06-19,2007-06-30,708,1,2,81.22,0,3771.46,1894.03,EMP1019,0,0,Current,204,0.1232,0.3967,Good,Good,0,0.1877999999999999,0.03871,Distressed,3.069366939031667,2.4140918205753548
LN107749,CUST27749,55,Female,South,Business Owner,Credit Card Refinance,50000.0,36,12.97,640700.0,2022-10-21,2007-12-11,669,0,4,36.35,1,3140.53,1683.98,EMP1003,0,0,Current,178,0.0315,0.078,Fair,Good,0,0.6365000000000001,0.045395,Low-Risk,-0.25352816814095225,-0.6978570440383467
LN107750,CUST27750,40,Male,Central,Salaried,Auto,50000.0,36,9.84,599300.0,2025-01-06,2009-01-24,631,1,5,43.07,1,562.85,1609.61,EMP1001,0,0,Current,191,0.0322,0.0834,Fair,Good,0,0.5692999999999999,0.03444,Watch-list,0.1330578268002868,-0.7612002451651242
LN107751,CUST27751,43,Female,South,Salaried,Education,50000.0,48,14.75,233100.0,2025-04-17,2020-11-08,738,0,5,14.37,0,1148.94,1385.21,EMP1024,0,0,Fully Paid,53,0.0713,0.2145,Good,Good,0,0.8563000000000001,0.051625,Low-Risk,-1.710881140642164,0.9029681625609208
LN107752,CUST27752,48,Female,East,Self-Employed,Personal,50000.0,24,7.25,488300.0,2021-08-02,2019-09-07,655,0,4,8.55,0,2320.97,2244.3,EMP1065,0,0,Current,23,0.0552,0.1024,Fair,Good,0,0.9145,0.0253749999999999,Low-Risk,-2.2562170295962027,-0.18325297519961214
LN107753,CUST27753,32,Female,West,Business Owner,Personal,88100.0,24,7.55,1094200.0,2025-08-26,2019-02-25,616,0,2,37.99,0,3396.68,3966.47,EMP1117,0,0,Current,78,0.0435,0.0805,Fair,Good,0,0.6201,0.0264249999999999,Low-Risk,-0.19896449457208634,-0.6315625048637936
LN107754,CUST27754,40,Male,North,Self-Employed,Business,79600.0,60,8.4,477900.0,2021-08-29,2012-04-05,630,0,5,26.82,0,1331.5,1629.28,EMP1037,0,0,Fully Paid,113,0.0409,0.1666,Fair,Good,0,0.7318,0.0294,Low-Risk,-0.9350612136932791,0.049581916966029545
LN107755,CUST27755,41,Female,Central,Salaried,Auto,50000.0,12,15.26,150000.0,2021-12-05,2015-10-16,658,0,6,65.36,1,1453.78,4519.05,EMP1054,0,0,Current,74,0.3615,0.3333,Fair,Good,0,0.3464,0.0534099999999999,Distressed,2.2176997404353815,4.852334178107772
LN107756,CUST27756,29,Male,South,Business Owner,Education,58500.0,60,10.74,323300.0,2022-12-15,2005-06-04,660,1,2,35.6,0,1231.47,1264.36,EMP1013,0,0,Current,210,0.0469,0.1809,Fair,Good,0,0.6439999999999999,0.03759,Watch-list,-0.3509079758589073,0.1742730399862264
LN107757,CUST27757,65,Female,Central,Self-Employed,Personal,63600.0,36,8.47,474400.0,2023-08-06,2004-04-14,644,1,4,22.26,0,2723.7,2006.81,EMP1095,0,0,Current,232,0.0508,0.1341,Fair,Good,0,0.7774,0.029645,Watch-list,-1.3342438793628115,-0.08863852792244872
LN107758,CUST27758,24,Male,North,Self-Employed,Home,50000.0,120,10.87,1416700.0,2026-05-24,2010-10-05,700,0,2,42.01,0,1158.51,685.08,EMP1008,0,0,Current,188,0.0058,0.0353,Good,Good,0,0.5799000000000001,0.0380449999999999,Low-Risk,0.0619712864864682,-1.3770184827345835
LN107759,CUST27759,25,Male,North,Salaried,Personal,50000.0,60,12.05,227500.0,2023-05-04,2013-04-16,674,0,7,64.53,1,2938.06,1113.49,EMP1072,0,0,Fully Paid,121,0.0587,0.2198,Good,Good,0,0.3547,0.042175,Moderate-Risk,1.8380277001023826,0.5063634769701241
LN107760,CUST27760,54,Male,South,Salaried,Business,50000.0,84,8.05,408000.0,2022-09-03,2018-11-28,737,0,7,21.51,0,1922.45,780.56,EMP1049,0,0,Current,45,0.023,0.1225,Good,Good,0,0.7848999999999999,0.028175,Low-Risk,-1.3363933507825334,-0.46101595156763037
LN107761,CUST27761,47,Male,South,Self-Employed,Auto,50000.0,24,12.01,246000.0,2022-11-12,2005-04-23,685,0,4,59.46,0,4755.53,2353.91,EMP1112,0,0,Current,211,0.1148,0.2033,Good,Good,0,0.4054,0.0420349999999999,Moderate-Risk,1.4832792693153614,1.042224630977209
LN107762,CUST27762,28,Female,Central,Business Owner,Personal,50000.0,36,11.06,717500.0,2025-08-01,2008-08-06,656,0,5,29.17,2,3859.16,1638.36,EMP1041,0,0,Current,204,0.0274,0.0697,Fair,Good,0,0.7082999999999999,0.03871,Low-Risk,-0.750434860714338,-0.7845459376690976
LN107763,CUST27763,46,Male,North,Self-Employed,Personal,50000.0,240,9.88,361700.0,2023-10-12,2019-09-13,647,1,10,21.91,0,2859.66,478.54,EMP1019,0,0,Current,49,0.0159,0.1382,Fair,Good,0,0.7809,0.03458,Watch-list,-1.3754384181514228,-0.43665380429573575
LN107764,CUST27764,56,Male,West,Business Owner,Personal,50000.0,48,7.45,150000.0,2023-10-02,2021-10-30,654,0,6,10.89,2,4421.36,1207.78,EMP1063,0,0,Current,23,0.0966,0.3333,Fair,Good,0,0.8911,0.0260749999999999,Low-Risk,-1.8603496085570892,2.016579013040301
LN107765,CUST27765,39,Female,North,Salaried,Business,50000.0,36,14.34,356400.0,2023-04-03,2005-03-09,610,1,3,29.2,2,2244.39,1717.15,EMP1006,0,0,Default,217,0.0578,0.1403,Fair,Bad,1,0.708,0.05019,Watch-list,-0.739556296001465,0.09786220321876919
LN107766,CUST27766,68,Male,West,Salaried,Home,50000.0,120,10.0,416000.0,2022-05-23,2005-10-14,664,1,7,33.4,1,882.29,660.75,EMP1089,0,0,Current,199,0.0191,0.1202,Fair,Good,0,0.666,0.0349999999999999,Watch-list,-0.5346571362432091,-0.5842708604151086
LN107767,CUST27767,21,Male,West,Self-Employed,Personal,50000.0,12,6.5,547600.0,2023-01-13,2004-04-18,711,0,8,38.77,1,7889.02,4314.82,EMP1041,0,0,Current,225,0.0946,0.0913,Good,Good,0,0.6123,0.02275,Low-Risk,-0.05708580038079857,0.02310303070294841
LN107768,CUST27768,47,Male,East,Self-Employed,Personal,50000.0,48,12.64,488900.0,2025-09-24,2017-12-09,730,1,5,63.42,0,1232.32,1332.46,EMP1114,0,0,Fully Paid,93,0.0327,0.1023,Good,Good,0,0.3658,0.04424,Moderate-Risk,1.58296186818231,-0.6958170624749399
LN107769,CUST27769,52,Male,North,Self-Employed,Auto,50000.0,24,12.72,635100.0,2026-04-29,2012-11-01,691,1,6,23.72,0,1695.94,2370.52,EMP1055,0,0,Current,162,0.0448,0.0787,Good,Good,0,0.7628,0.04452,Watch-list,-1.235121946830279,-0.5210053995718568
LN107770,CUST27770,49,Male,East,Business Owner,Credit Card Refinance,50000.0,36,14.49,413400.0,2025-10-03,2008-05-07,850,0,8,30.2,1,2830.51,1720.81,EMP1060,0,0,Current,209,0.05,0.1209,Excellent,Good,0,0.698,0.0507149999999999,Low-Risk,-0.6138137094599573,-0.11646723471075265
LN107771,CUST27771,37,Male,North,Salaried,Home,50000.0,24,12.82,463500.0,2026-03-22,2018-09-28,701,1,8,28.84,1,3776.96,2372.87,EMP1088,0,0,Current,90,0.0614,0.1079,Good,Good,0,0.7116,0.04487,Watch-list,-0.80864739903259,-0.13066292145918426
LN107772,CUST27772,36,Female,North,Salaried,Home,50000.0,12,11.94,445400.0,2024-04-19,2014-04-17,567,1,3,33.6,1,5958.37,4441.04,EMP1032,0,0,Fully Paid,120,0.1197,0.1123,Poor,Good,0,0.6639999999999999,0.0417899999999999,Watch-list,-0.44824317930647833,0.5334855576645611
LN107773,CUST27773,44,Female,East,Business Owner,Education,50000.0,48,9.94,352100.0,2025-01-15,2013-12-12,706,0,6,29.29,3,5493.22,1266.69,EMP1021,0,0,Current,133,0.0432,0.142,Good,Good,0,0.7071000000000001,0.0347899999999999,Low-Risk,-0.6551064644039285,-0.07298360105041574
LN107774,CUST27774,48,Male,Central,Salaried,Auto,50000.0,84,9.95,604700.0,2026-05-20,2024-10-29,753,0,5,18.91,1,685.21,828.77,EMP1069,0,0,Fully Paid,19,0.0164,0.0827,Very Good,Good,0,0.8109,0.0348249999999999,Low-Risk,-1.502285841455016,-0.7844394282444059
LN107775,CUST27775,46,Male,Central,Self-Employed,Education,50000.0,180,13.66,704800.0,2026-01-10,2009-04-20,662,0,6,23.69,1,4837.06,654.49,EMP1039,0,0,Current,201,0.0111,0.0709,Fair,Good,0,0.7631,0.04781,Low-Risk,-1.1663782666249949,-0.9075844220723427
LN107776,CUST27776,51,Male,East,Business Owner,Business,50000.0,60,11.0,431900.0,2024-06-28,2005-07-28,584,0,7,28.4,0,8118.93,1087.12,EMP1054,0,0,Fully Paid,227,0.0302,0.1158,Fair,Good,0,0.716,0.0385,Low-Risk,-0.8520616021977606,-0.4238320559740631
LN107777,CUST27777,28,Female,East,Salaried,Auto,50000.0,36,6.9,337600.0,2021-11-11,2012-12-11,562,0,5,26.77,1,1701.01,1541.57,EMP1096,0,0,Fully Paid,107,0.0548,0.1481,Poor,Good,0,0.7323,0.02415,Low-Risk,-0.9247613435520565,0.061215984480646156
LN107778,CUST27778,37,Male,Central,Business Owner,Home,50000.0,84,10.4,243900.0,2021-08-06,2008-12-29,673,0,6,75.94,0,3622.06,840.43,EMP1000,0,0,Current,151,0.0413,0.205,Good,Good,0,0.2406,0.0364,Moderate-Risk,2.580805468566136,0.10558580887285418
LN107779,CUST27779,29,Female,East,Salaried,Home,50000.0,48,11.33,537800.0,2026-03-05,2014-11-22,614,0,1,68.97,0,963.35,1300.3,EMP1089,0,0,Current,135,0.029,0.093,Fair,Good,0,0.3103,0.0396549999999999,Moderate-Risk,2.010816149323532,-0.8181889656420424
LN107780,CUST27780,35,Male,South,Self-Employed,Home,77900.0,36,6.5,254800.0,2022-05-23,2014-10-15,666,1,6,28.92,1,1595.15,2387.56,EMP1020,0,0,Current,91,0.1124,0.3057,Fair,Good,0,0.7108,0.02275,Distressed,-0.692465684666232,1.8397551202087692
LN107781,CUST27781,51,Female,Central,Salaried,Auto,50000.0,24,13.89,483000.0,2024-02-02,2021-07-11,655,0,5,11.35,1,3142.72,2398.05,EMP1050,0,1,Current,31,0.0596,0.1035,Fair,Good,0,0.8865000000000001,0.048615,Low-Risk,-1.9821769324947034,-0.04182559642798592
LN107782,CUST27782,41,Male,South,Self-Employed,Business,50000.0,84,11.5,475500.0,2023-05-29,2012-07-13,775,1,2,28.13,2,1918.16,869.32,EMP1092,0,0,Current,130,0.0219,0.1052,Very Good,Good,0,0.7187,0.04025,Watch-list,-0.8562381885885287,-0.6080366492777962
LN107783,CUST27783,68,Female,North,Self-Employed,Business,50000.0,48,7.14,795600.0,2023-12-19,2018-05-02,734,0,4,41.63,2,1918.2,1200.56,EMP1010,0,0,Current,68,0.0181,0.0628,Good,Good,0,0.5837,0.0249899999999999,Low-Risk,0.10805719489744849,-1.061518309499041
LN107784,CUST27784,42,Male,East,Salaried,Home,50000.0,240,10.55,948800.0,2021-12-08,2008-07-20,643,1,7,27.62,3,984.56,500.87,EMP1023,0,0,Current,161,0.0063,0.0527,Fair,Good,0,0.7238,0.036925,Watch-list,-0.9273898297109742,-1.1761607322800642
LN107785,CUST27785,40,Female,North,Self-Employed,Business,50000.0,120,11.17,150000.0,2024-02-06,2012-11-25,652,2,7,33.56,1,6624.65,693.57,EMP1109,0,0,Fully Paid,134,0.0555,0.3333,Fair,Good,0,0.6644,0.039095,Watch-list,-0.4360110514707182,1.3975749287815664
LN107786,CUST27786,41,Male,South,Business Owner,Home,50000.0,48,14.53,396000.0,2025-08-08,2013-05-23,740,1,5,20.24,1,1560.91,1379.65,EMP1035,0,0,Fully Paid,147,0.0418,0.1263,Good,Good,0,0.7976,0.0508549999999999,Watch-list,-1.4062020338792427,-0.1500214646994331
LN107787,CUST27787,32,Male,South,Self-Employed,Education,98400.0,84,14.43,150000.0,2022-08-21,2010-03-19,687,1,7,36.58,1,1736.61,1867.47,EMP1041,0,0,Fully Paid,149,0.1494,0.656,Good,Good,0,0.6342000000000001,0.0505049999999999,Distressed,0.12898551736682998,4.93371573261889
LN107788,CUST27788,39,Male,East,Retired,Home,50000.0,48,14.95,838100.0,2023-12-05,2006-02-10,700,0,2,22.77,1,585.91,1390.27,EMP1113,0,0,Current,214,0.0199,0.0597,Good,Good,0,0.7723,0.0523249999999999,Low-Risk,-1.2176351485409211,-0.8686374282844218
